Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
SD Banner,Chrome 67.0.3396.99,,2018-07-10 12:28:48,2018-07-10 12:29:11,22.385s,PASSED
,,,,,,
Test Cases/SD Banner,Chrome 67.0.3396.99,,2018-07-10 12:28:49,2018-07-10 12:29:11,21.727s,PASSED
openBrowser,Chrome 67.0.3396.99,,2018-07-10 12:28:50,2018-07-10 12:28:54,4.433s,PASSED
navigateToUrl,Chrome 67.0.3396.99,,2018-07-10 12:28:54,2018-07-10 12:29:00,5.503s,PASSED
waitForPageLoad,Chrome 67.0.3396.99,,2018-07-10 12:29:00,2018-07-10 12:29:00,0.127s,PASSED
takeScreenshot,Chrome 67.0.3396.99,,2018-07-10 12:29:00,2018-07-10 12:29:00,0.508s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 12:29:00,2018-07-10 12:29:01,0.198s,PASSED
waitForElementPresent,Chrome 67.0.3396.99,,2018-07-10 12:29:01,2018-07-10 12:29:01,0.059s,PASSED
waitForElementClickable,Chrome 67.0.3396.99,,2018-07-10 12:29:01,2018-07-10 12:29:01,0.072s,PASSED
waitForElementVisible,Chrome 67.0.3396.99,,2018-07-10 12:29:01,2018-07-10 12:29:06,4.944s,PASSED
click,Chrome 67.0.3396.99,,2018-07-10 12:29:06,2018-07-10 12:29:10,4.225s,PASSED
back,Chrome 67.0.3396.99,,2018-07-10 12:29:10,2018-07-10 12:29:10,0.004s,NOT_RUN
waitForPageLoad,Chrome 67.0.3396.99,,2018-07-10 12:29:10,2018-07-10 12:29:10,0.005s,NOT_RUN
click,Chrome 67.0.3396.99,,2018-07-10 12:29:10,2018-07-10 12:29:10,0.002s,NOT_RUN
waitForElementPresent,Chrome 67.0.3396.99,,2018-07-10 12:29:10,2018-07-10 12:29:10,0.002s,NOT_RUN
waitForElementClickable,Chrome 67.0.3396.99,,2018-07-10 12:29:10,2018-07-10 12:29:10,0.002s,NOT_RUN
waitForElementVisible,Chrome 67.0.3396.99,,2018-07-10 12:29:10,2018-07-10 12:29:10,0.003s,NOT_RUN
click,Chrome 67.0.3396.99,,2018-07-10 12:29:10,2018-07-10 12:29:10,0.003s,NOT_RUN
back,Chrome 67.0.3396.99,,2018-07-10 12:29:10,2018-07-10 12:29:10,0.003s,NOT_RUN
waitForPageLoad,Chrome 67.0.3396.99,,2018-07-10 12:29:10,2018-07-10 12:29:10,0.008s,NOT_RUN
click,Chrome 67.0.3396.99,,2018-07-10 12:29:10,2018-07-10 12:29:10,0.002s,NOT_RUN
waitForElementPresent,Chrome 67.0.3396.99,,2018-07-10 12:29:10,2018-07-10 12:29:10,0.002s,NOT_RUN
waitForElementClickable,Chrome 67.0.3396.99,,2018-07-10 12:29:10,2018-07-10 12:29:10,0.004s,NOT_RUN
waitForElementVisible,Chrome 67.0.3396.99,,2018-07-10 12:29:10,2018-07-10 12:29:10,0.006s,NOT_RUN
click,Chrome 67.0.3396.99,,2018-07-10 12:29:10,2018-07-10 12:29:10,0.002s,NOT_RUN
back,Chrome 67.0.3396.99,,2018-07-10 12:29:10,2018-07-10 12:29:10,0.004s,NOT_RUN
waitForPageLoad,Chrome 67.0.3396.99,,2018-07-10 12:29:10,2018-07-10 12:29:10,0.003s,NOT_RUN
click,Chrome 67.0.3396.99,,2018-07-10 12:29:10,2018-07-10 12:29:10,0.030s,NOT_RUN
waitForElementPresent,Chrome 67.0.3396.99,,2018-07-10 12:29:10,2018-07-10 12:29:10,0.005s,NOT_RUN
waitForElementClickable,Chrome 67.0.3396.99,,2018-07-10 12:29:10,2018-07-10 12:29:10,0.002s,NOT_RUN
waitForElementVisible,Chrome 67.0.3396.99,,2018-07-10 12:29:10,2018-07-10 12:29:10,0.003s,NOT_RUN
click,Chrome 67.0.3396.99,,2018-07-10 12:29:10,2018-07-10 12:29:10,0.000s,NOT_RUN
back,Chrome 67.0.3396.99,,2018-07-10 12:29:10,2018-07-10 12:29:10,0.000s,NOT_RUN
waitForPageLoad,Chrome 67.0.3396.99,,2018-07-10 12:29:10,2018-07-10 12:29:10,0.003s,NOT_RUN
click,Chrome 67.0.3396.99,,2018-07-10 12:29:10,2018-07-10 12:29:10,0.002s,NOT_RUN
waitForElementPresent,Chrome 67.0.3396.99,,2018-07-10 12:29:10,2018-07-10 12:29:10,0.000s,NOT_RUN
waitForElementClickable,Chrome 67.0.3396.99,,2018-07-10 12:29:10,2018-07-10 12:29:10,0.005s,NOT_RUN
waitForElementVisible,Chrome 67.0.3396.99,,2018-07-10 12:29:10,2018-07-10 12:29:10,0.001s,NOT_RUN
click,Chrome 67.0.3396.99,,2018-07-10 12:29:10,2018-07-10 12:29:10,0.000s,NOT_RUN
closeBrowser,Chrome 67.0.3396.99,,2018-07-10 12:29:10,2018-07-10 12:29:11,0.786s,PASSED
