Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Snapdeal Web Page,Chrome 67.0.3396.99,,2018-07-09 17:38:12,2018-07-09 17:38:40,27.732s,FAILED
,,,,,,
Test Cases/Snapdeal Web Page,Chrome 67.0.3396.99,,2018-07-09 17:38:12,2018-07-09 17:38:21,8.982s,FAILED
openBrowser,Chrome 67.0.3396.99,,2018-07-09 17:38:13,2018-07-09 17:38:16,3.217s,PASSED
navigateToUrl,Chrome 67.0.3396.99,,2018-07-09 17:38:16,2018-07-09 17:38:20,4.031s,PASSED
waitForElementPresent,Chrome 67.0.3396.99,,2018-07-09 17:38:20,2018-07-09 17:38:20,0.146s,PASSED
verifyElementPresent,Chrome 67.0.3396.99,,2018-07-09 17:38:20,2018-07-09 17:38:20,0.068s,PASSED
click,Chrome 67.0.3396.99,,2018-07-09 17:38:20,2018-07-09 17:38:20,0.306s,PASSED
waitForElementPresent,Chrome 67.0.3396.99,,2018-07-09 17:38:20,2018-07-09 17:38:20,0.061s,PASSED
verifyElementPresent,Chrome 67.0.3396.99,,2018-07-09 17:38:20,2018-07-09 17:38:21,0.044s,PASSED
click,Chrome 67.0.3396.99,,2018-07-09 17:38:21,2018-07-09 17:38:21,0.138s,PASSED
waitForElementPresent,Chrome 67.0.3396.99,,2018-07-09 17:38:21,2018-07-09 17:38:21,0.133s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-09 17:38:21,2018-07-09 17:38:21,0.444s,FAILED
,,,,,,
Test Cases/Snapdeal Web Page,Chrome 67.0.3396.99,,2018-07-09 17:38:21,2018-07-09 17:38:39,17.592s,FAILED
openBrowser,Chrome 67.0.3396.99,,2018-07-09 17:38:21,2018-07-09 17:38:24,2.937s,PASSED
navigateToUrl,Chrome 67.0.3396.99,,2018-07-09 17:38:24,2018-07-09 17:38:27,2.879s,PASSED
waitForElementPresent,Chrome 67.0.3396.99,,2018-07-09 17:38:27,2018-07-09 17:38:27,0.079s,PASSED
verifyElementPresent,Chrome 67.0.3396.99,,2018-07-09 17:38:27,2018-07-09 17:38:27,0.041s,PASSED
click,Chrome 67.0.3396.99,,2018-07-09 17:38:27,2018-07-09 17:38:32,5.192s,PASSED
waitForElementPresent,Chrome 67.0.3396.99,,2018-07-09 17:38:32,2018-07-09 17:38:33,0.091s,PASSED
verifyElementPresent,Chrome 67.0.3396.99,,2018-07-09 17:38:33,2018-07-09 17:38:33,0.044s,PASSED
click,Chrome 67.0.3396.99,,2018-07-09 17:38:33,2018-07-09 17:38:38,5.126s,PASSED
waitForElementPresent,Chrome 67.0.3396.99,,2018-07-09 17:38:38,2018-07-09 17:38:38,0.169s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-09 17:38:38,2018-07-09 17:38:39,1.018s,FAILED
